1313.1,-0.094116,-0.15874,-0.26138,-0.34614,-0.2655,-0.37473,-0.18003,-0.12432,-0.012402,-0.18845,0,0,0,0,0,0,0,0,0,0,0,0,-0.10825,-0.025635,-0.2415,-0.11416,-0.18677,-0.37458,-0.26423,-0.30735,-0.29956
1313.2,-0.27571,-0.33267,-0.14192,-0.14048,-0.22949,-0.17217,-0.1252,-0.18171,-0.11394,-0.124,0,0,0,0,0,0,0,0,0,0,0,0,-0.076099,-0.13728,-0.30439,-0.27566,-0.13882,-0.26296,-0.4478,-0.4175,-0.33086
1313.3,-0.40828,-0.16309,-0.39397,-0.1687,-0.25256,-0.26626,-0.1533,-0.30583,-0.27129,-0.14575,0,0,0,0,0,0,0,0,0,0,0,0,-0.058911,-0.17566,-0.26616,-0.27483,-0.22583,-0.48528,-0.45371,-0.33545,-0.33928
1313.4,-0.1658,-0.21843,-0.15601,-0.2002,-0.15076,-0.17231,0.23215,-0.2009,-0.1467,-0.27024,0,0,0,0,0,0,0,0,0,0,0,0,-0.15098,-0.24714,-0.08894,-0.23726,-0.29006,-0.33352,-0.42979,-0.3104,-0.2103
1313.5,-0.39626,-0.30779,-0.22324,-0.13201,-0.21333,-0.14258,-0.1155,-0.16663,-0.17126,-0.15718,0,0,0,0,0,0,0,0,0,0,0,0,-0.29604,-0.07876,-0.25645,-0.065186,-0.25374,-0.22864,-0.41736,-0.37964,-0.029663
1313.6,-0.20769,-0.2467,-0.27468,-0.17034,-0.31665,-0.065112,-0.069458,-0.19409,-0.1021,-0.24753,0,0,0,0,0,0,0,0,0,0,0,0,-0.12803,-0.13059,-0.11941,-0.24778,-0.24404,-0.35549,-0.39497,-0.22156,-0.1877
1313.7,-0.11062,-0.23298,-0.34106,-0.17527,-0.24065,-0.3002,-0.13545,-0.11841,-0.23794,-0.11709,0,0,0,0,0,0,0,0,0,0,0,0,-0.27725,-0.20227,-0.18179,-0.35674,-0.26265,-0.31519,-0.39226,-0.3657,-0.15649
1313.8,-0.21152,-0.086255,-0.19944,-0.18259,-0.23469,-0.23274,-0.2802,-0.29539,-0.15991,-0.19949,0,0,0,0,0,0,0,0,0,0,0,0,-0.16926,-0.26177,-0.11914,-0.24526,-0.24944,-0.35569,-0.40891,-0.3979,-0.15063
1313.9,-0.29478,-0.30264,-0.15491,-0.18252,-0.15933,-0.27219,-0.085132,-0.25659,-0.13523,-0.1146,0,0,0,0,0,0,0,0,0,0,0,0,-0.22271,-0.032397,-0.2761,-0.19956,-0.20898,-0.31465,-0.41057,-0.49036,-0.19341
1314,-0.42056,-0.23516,-0.25222,-0.19263,-0.19229,-0.22073,-0.042651,-0.1396,-0.36982,-0.18096,0,0,0,0,0,0,0,0,0,0,0,0,-0.11714,-0.23425,-0.16135,-0.35862,-0.18977,-0.3405,-0.3498,-0.41277,-0.03999
1314.1,-0.3949,-0.23372,-0.21687,-0.25588,-0.19805,-0.18184,-0.19504,-0.22781,-0.11621,-0.14685,0,0,0,0,0,0,0,0,0,0,0,0,-0.089941,-0.25742,-0.2657,-0.20073,-0.25146,-0.38899,-0.4698,-0.55117,-0.0078857
1314.2,-0.15889,-0.25945,-0.21741,-0.15613,-0.31846,-0.22778,-0.2344,-0.18491,-0.1314,-0.054272,0,0,0,0,0,0,0,0,0,0,0,0,-0.22932,-0.15581,-0.21194,-0.20835,-0.38689,-0.45916,-0.4198,-0.3834,0.0071045
1314.3,-0.48628,-0.34749,-0.22849,-0.21216,-0.18132,-0.11299,-0.16931,-0.20667,-0.20513,-0.22244,0,0,0,0,0,0,0,0,0,0,0,0,-0.23933,-0.16345,-0.13142,-0.16636,-0.40352,-0.396,-0.37034,-0.37202,0.075464
1314.4,-0.14414,-0.24463,-0.30771,-0.2189,-0.15151,-0.16562,-0.12676,-0.23445,-0.10334,-0.057837,0,0,0,0,0,0,0,0,0,0,0,0,-0.29768,-0.29021,-0.20889,-0.34915,-0.26526,-0.42646,-0.41648,-0.57646,0.018726
1314.5,-0.44678,-0.14343,-0.15991,-0.25591,-0.24795,-0.12021,-0.21777,-0.26626,-0.17471,-0.14021,0,0,0,0,0,0,0,0,0,0,0,0,-0.45605,-0.2877,-0.23303,-0.24507,-0.31096,-0.41533,-0.42622,-0.39204,0.096069
1314.6,-0.42683,-0.31687,-0.17395,-0.15574,-0.18384,-0.12341,-0.19131,-0.23269,-0.1293,-0.18757,0,0,0,0,0,0,0,0,0,0,0,0,-0.28923,-0.18513,-0.15862,-0.20007,-0.37932,-0.31804,-0.29551,-0.36431,0.25789
1314.7,-0.34233,-0.2843,-0.29119,-0.23401,-0.20229,-0.11973,-0.21118,-0.27048,-0.098682,-0.18186,0,0,0,0,0,0,0,0,0,0,0,0,-0.1875,-0.20398,-0.23003,-0.3865,-0.25574,-0.49036,-0.34553,-0.31101,0.2676
1314.8,-0.35493,-0.28464,-0.34736,-0.34197,-0.18376,-0.30425,-0.17488,-0.10303,-0.11287,-0.12334,0,0,0,0,0,0,0,0,0,0,0,0,-0.16169,-0.15891,-0.23337,-0.28069,-0.46279,-0.35381,-0.33777,-0.38601,0.22625
1314.9,-0.28572,-0.37344,-0.25398,-0.18328,-0.28262,-0.098975,-0.22354,-0.23557,-0.21921,-0.14846,0,0,0,0,0,0,0,0,0,0,0,0,-0.26326,-0.17771,-0.084937,-0.33704,-0.28167,-0.31138,-0.3365,-0.29438,0.28943
1315,-0.26799,-0.23779,-0.23342,-0.22991,-0.22498,-0.20498,-0.23999,-0.29294,-0.20017,-0.22844,0,0,0,0,0,0,0,0,0,0,0,0,-0.20405,-0.14253,-0.20342,-0.38438,-0.13437,-0.48403,-0.33889,-0.37861,0.21772
1315.1,-0.28054,-0.16975,-0.11121,-0.20671,-0.23044,-0.23789,-0.0061768,-0.20586,-0.17769,-0.20457,0,0,0,0,0,0,0,0,0,0,0,0,-0.20754,-0.37012,-0.19995,-0.20759,-0.26965,-0.42559,-0.34504,-0.33711,0.22561
1315.2,-0.22332,-0.35435,-0.40981,-0.2636,-0.22402,-0.17048,-0.25459,-0.049146,-0.14851,-0.20095,0,0,0,0,0,0,0,0,0,0,0,0,-0.18069,-0.29973,-0.29482,-0.2969,-0.43835,-0.35522,-0.3137,-0.31858,0.23845
1315.3,-0.40337,-0.2248,-0.2354,-0.25896,-0.24807,-0.19312,-0.35979,-0.13467,-0.2043,-0.16956,0,0,0,0,0,0,0,0,0,0,0,0,-0.23064,-0.14595,-0.25962,-0.205,-0.38613,-0.4396,-0.31125,-0.2259,0.24678
1315.4,-0.2782,-0.37061,-0.18303,-0.052905,-0.19031,-0.21621,-0.2075,-0.12427,-0.18169,-0.12595,0,0,0,0,0,0,0,0,0,0,0,0,-0.21995,-0.20754,-0.29573,-0.28481,-0.39143,-0.34331,-0.2665,-0.33733,0.33508
1315.5,-0.19778,-0.31646,-0.24578,-0.30928,-0.29231,-0.1605,-0.14956,-0.095435,-0.20603,-0.10745,0,0,0,0,0,0,0,0,0,0,0,0,-0.23108,-0.18381,-0.30957,-0.21504,-0.31072,-0.3282,-0.53274,-0.25552,0.26755
1315.6,-0.27893,-0.29553,-0.2811,-0.25903,-0.16177,-0.19053,-0.12856,-0.23909,-0.22012,-0.16108,0,0,0,0,0,0,0,0,0,0,0,0,-0.28853,-0.1894,-0.46882,-0.34453,-0.24817,-0.35828,-0.50796,-0.22295,0.36899
1315.7,-0.29116,-0.28184,-0.19363,-0.13198,-0.25867,-0.22812,-0.22898,-0.20366,-0.015967,-0.1572,0,0,0,0,0,0,0,0,0,0,0,0,-0.12463,-0.11694,-0.21321,-0.30183,-0.4167,-0.45269,-0.52271,-0.25381,0.29102
1315.8,-0.22454,-0.31865,-0.28508,-0.2991,-0.1646,-0.13516,-0.14446,-0.15061,-0.25439,-0.23391,0,0,0,0,0,0,0,0,0,0,0,0,-0.18318,-0.14268,-0.21631,-0.4373,-0.24697,-0.38096,-0.38877,-0.27866,0.25405
1315.9,-0.27676,-0.24592,-0.24551,-0.12397,-0.22952,-0.19463,-0.23013,-0.13979,-0.20222,-0.1873,0,0,0,0,0,0,0,0,0,0,0,0,-0.26636,-0.19126,-0.34639,-0.27483,-0.37695,-0.47585,-0.38667,-0.2353,0.10027
1316,-0.15688,-0.43284,-0.24954,-0.19529,-0.22957,-0.096509,-0.069604,-0.084766,-0.1769,-0.19219,0,0,0,0,0,0,0,0,0,0,0,0,-0.42559,-0.099048,-0.30889,-0.2927,-0.36436,-0.32549,-0.4436,-0.06748,0.23896
1316.1,-0.15325,-0.4032,-0.24297,-0.20005,-0.25476,-0.24136,-0.23894,-0.23826,-0.2104,-0.10251,0,0,0,0,0,0,0,0,0,0,0,0,-0.32949,-0.39329,-0.23064,-0.24358,-0.49702,-0.47451,-0.34148,-0.10427,0.22751
1316.2,-0.14956,-0.2063,-0.22341,-0.29277,-0.10962,-0.27678,-0.39346,-0.19875,-0.17209,-0.11975,0,0,0,0,0,0,0,0,0,0,0,0,-0.13174,-0.2864,-0.23162,-0.25159,-0.26504,-0.37861,-0.33899,-0.055859,0.26467
1316.3,-0.22842,-0.32957,-0.20161,-0.17588,-0.21826,-0.32183,-0.0077881,-0.084839,-0.16687,-0.22322,0,0,0,0,0,0,0,0,0,0,0,0,-0.21592,-0.10034,-0.3166,-0.3041,-0.3688,-0.38684,-0.35464,0.017163,0.19705
1316.4,-0.07749,-0.23909,-0.37629,-0.34465,-0.23567,-0.2887,-0.33459,-0.21013,-0.15234,-0.26658,0,0,0,0,0,0,0,0,0,0,0,0,-0.21006,-0.13677,-0.35649,-0.20735,-0.31028,-0.31399,-0.47849,0.0043945,0.16741
1316.5,-0.020752,-0.33179,-0.18582,-0.41169,-0.32676,-0.20122,-0.16077,-0.18748,-0.058008,-0.021167,0,0,0,0,0,0,0,0,0,0,0,0,-0.16318,-0.27002,-0.37732,-0.33813,-0.40654,-0.45906,-0.33965,0.041504,0.14631
1316.6,-0.12883,-0.32192,-0.25403,-0.40364,-0.22627,-0.27891,-0.29824,-0.12251,-0.11667,-0.14087,0,0,0,0,0,0,0,0,0,0,0,0,-0.53662,-0.26216,-0.30107,-0.21072,-0.3895,-0.44553,-0.3561,0.10186,0.074951
1316.7,0.015942,-0.25681,-0.38489,-0.2033,-0.18342,-0.19851,-0.081445,-0.16055,-0.096387,-0.043555,0,0,0,0,0,0,0,0,0,0,0,0,-0.2083,-0.11833,-0.24978,-0.26982,-0.40278,-0.47598,-0.37173,0.22544,0.05144
1316.8,-0.096948,-0.26577,-0.19336,-0.37219,-0.13162,-0.32427,-0.24395,-0.17173,-0.18606,-0.2604,0,0,0,0,0,0,0,0,0,0,0,0,-0.086206,-0.36765,-0.23718,-0.31589,-0.40154,-0.47312,-0.34641,0.18574,0.059131
1316.9,0.17915,-0.19114,-0.28809,-0.23455,-0.27056,-0.29812,-0.1655,-0.087231,-0.1489,-0.12012,0,0,0,0,0,0,0,0,0,0,0,0,-0.28669,-0.31487,-0.23003,-0.23525,-0.40393,-0.43503,-0.3991,0.082837,0.13379
1317,0.018921,-0.35432,-0.29475,-0.2342,-0.23613,-0.16614,0.0041016,-0.24785,-0.2375,-0.19995,0,0,0,0,0,0,0,0,0,0,0,0,-0.27063,-0.24717,-0.29426,-0.20471,-0.27449,-0.45566,-0.30857,0.18215,0.070459
1317.1,-0.0375,-0.28887,-0.30889,-0.2144,-0.20413,-0.048901,-0.22122,-0.13098,-0.25806,-0.15955,0,0,0,0,0,0,0,0,0,0,0,0,-0.070752,-0.20222,-0.26289,-0.18816,-0.44751,-0.48008,-0.43638,0.18855,0.077954
1317.2,-0.053931,-0.26833,-0.2791,-0.25791,-0.19204,-0.26467,-0.066235,-0.078296,-0.053052,-0.23674,0,0,0,0,0,0,0,0,0,0,0,0,-0.16479,-0.28762,-0.20454,-0.3614,-0.37361,-0.56379,-0.38933,0.33208,0.039844
1317.3,0.046143,-0.27139,-0.33674,-0.081128,-0.23342,-0.10383,-0.0076172,-0.20691,-0.068188,-0.23562,0,0,0,0,0,0,0,0,0,0,0,0,-0.01521,-0.21704,-0.31082,-0.32549,-0.38892,-0.47507,-0.32246,0.15754,-0.093799
1317.4,0.15774,-0.21631,-0.26199,-0.2658,-0.13684,-0.21443,-0.27803,-0.35205,-0.22441,-0.29055,0,0,0,0,0,0,0,0,0,0,0,0,-0.17256,-0.24976,-0.38088,-0.25378,-0.39866,-0.39487,-0.39341,0.25566,0.015869
1317.5,-0.066089,-0.32273,-0.33694,-0.17585,-0.076025,-0.20623,-0.20117,-0.25088,-0.043994,-0.054297,0,0,0,0,0,0,0,0,0,0,0,0,-0.2689,-0.22507,-0.25698,-0.43621,-0.4741,-0.37256,-0.42996,0.16709,-0.020117
1317.6,0.10271,-0.20415,-0.34849,-0.29348,-0.13091,-0.13633,-0.075269,-0.24392,-0.052832,-0.16138,0,0,0,0,0,0,0,0,0,0,0,0,-0.078125,-0.18079,-0.11755,-0.37576,-0.3812,-0.36587,-0.35535,0.32283,-0.04021
1317.7,0.030469,-0.38264,-0.35911,-0.39905,-0.20229,-0.21204,-0.2158,-0.19946,-0.10442,-0.22378,0,0,0,0,0,0,0,0,0,0,0,0,-0.12427,-0.28203,-0.25835,-0.30879,-0.39165,-0.55405,-0.34421,0.29802,-0.0015625
1317.8,0.18467,-0.19316,-0.27292,-0.2895,-0.20339,-0.28594,0.065479,-0.24678,-0.16416,-0.16882,0,0,0,0,0,0,0,0,0,0,0,0,-0.29565,-0.13811,-0.2709,-0.39214,-0.39268,-0.38584,-0.34094,0.28179,-0.015991
1317.9,0.13862,-0.25732,-0.31477,-0.36401,-0.22629,-0.1792,-0.17949,-0.29211,-0.26094,-0.31885,0,0,0,0,0,0,0,0,0,0,0,0,-0.17009,-0.33533,-0.23872,-0.46021,-0.42756,-0.21614,-0.24089,0.25908,-0.019287
1318,0.051099,-0.28523,-0.29863,-0.18313,-0.30366,-0.18152,-0.27996,-0.23083,-0.14329,-0.31868,0,0,0,0,0,0,0,0,0,0,0,0,-0.42231,-0.24646,-0.42295,-0.31528,-0.38652,-0.28127,-0.11072,0.34714,-0.172
1318.1,0.088159,-0.20732,-0.32449,-0.12673,-0.26206,-0.23564,-0.11135,-0.2051,-0.10596,-0.095068,0,0,0,0,0,0,0,0,0,0,0,0,-0.4043,-0.30825,-0.38071,-0.3155,-0.36694,-0.35298,-0.17148,0.1501,-0.11509
1318.2,0.35596,-0.2792,-0.32864,-0.34941,-0.26169,-0.24124,-0.060303,-0.23247,-0.21194,-0.043311,0,0,0,0,0,0,0,0,0,0,0,0,-0.068896,-0.12798,-0.31145,-0.46733,-0.40286,-0.35081,-0.15862,0.32188,-0.29158
1318.3,0.15164,-0.051709,-0.30281,-0.34043,-0.32681,-0.18889,-0.25603,-0.10527,-0.20088,-0.13127,0,0,0,0,0,0,0,0,0,0,0,0,-0.28098,-0.1365,-0.39458,-0.32915,-0.37664,-0.40352,-0.24131,0.25508,-0.096997
1318.4,0.14929,0.13093,-0.2801,-0.27712,-0.16377,-0.21304,-0.22646,-0.068433,-0.27925,-0.17673,0,0,0,0,0,0,0,0,0,0,0,0,-0.34531,-0.35818,-0.40657,-0.30127,-0.43665,-0.40784,-0.057324,0.16843,-0.077588
1318.5,0.045801,-0.045898,-0.30229,-0.37661,-0.26992,-0.27178,-0.27917,-0.11638,-0.18506,-0.24141,0,0,0,0,0,0,0,0,0,0,0,0,-0.2397,-0.19119,-0.33582,-0.26692,-0.35872,-0.53232,-0.045142,0.20752,-0.062988
1318.6,0.21785,-0.14199,-0.30857,-0.34912,-0.23691,-0.25457,-0.21873,-0.31533,-0.2344,-0.27339,0,0,0,0,0,0,0,0,0,0,0,0,-0.12922,-0.3844,-0.24004,-0.47102,-0.47139,-0.36599,-0.12773,0.1355,-0.015088
1318.7,0.10549,-0.085864,-0.27922,-0.35815,-0.16064,-0.14963,-0.1957,-0.39141,-0.18774,-0.19253,0,0,0,0,0,0,0,0,0,0,0,0,-0.18938,-0.18298,-0.31384,-0.35486,-0.4696,-0.42898,-0.1614,0.20686,-0.099585
1318.8,0.27681,-0.065015,-0.30283,-0.37107,-0.2481,-0.34275,-0.13521,-0.27439,-0.15215,-0.16924,0,0,0,0,0,0,0,0,0,0,0,0,-0.40393,-0.18428,-0.28596,-0.45247,-0.50056,-0.3137,-0.057837,0.090283,-0.030371
1318.9,0.18687,-0.11216,-0.22109,-0.24949,-0.36941,-0.23279,-0.31621,-0.16772,-0.18501,-0.081714,0,0,0,0,0,0,0,0,0,0,0,0,-0.40293,-0.27915,-0.34082,-0.38896,-0.40029,-0.50442,0.097534,0.062036,-0.12178
1319,0.04834,-0.14348,-0.26406,-0.36799,-0.33618,-0.31609,0.016113,-0.30242,-0.14429,-0.13838,0,0,0,0,0,0,0,0,0,0,0,0,-0.094019,-0.34468,-0.41531,-0.41309,-0.42368,-0.42588,-0.014453,0.065381,-0.15937
1319.1,0.28323,0.079541,-0.39204,-0.28447,-0.31689,-0.21047,-0.11074,-0.28687,-0.23137,-0.16838,0,0,0,0,0,0,0,0,0,0,0,0,0.0012451,-0.22043,-0.35042,-0.41064,-0.41294,-0.44006,0.16621,0.16074,0.10122
1319.2,0.23818,-0.027222,-0.3408,-0.23733,-0.21577,-0.26731,-0.33037,-0.25251,-0.16443,-0.3469,0,0,0,0,0,0,0,0,0,0,0,0,-0.23838,-0.2748,-0.35554,-0.41147,-0.45942,-0.43779,0.086621,0.06106,0.1011
1319.3,0.034448,-0.023975,-0.27227,-0.36216,-0.2311,-0.29019,-0.22754,-0.17261,-0.25403,-0.19514,0,0,0,0,0,0,0,0,0,0,0,0,-0.45696,-0.35662,-0.4616,-0.42563,-0.38838,-0.44263,0.063428,0.053906,0.10212
1319.4,0.21677,0.10334,-0.37278,-0.31047,-0.20366,-0.23796,-0.21665,-0.23665,-0.17456,-0.20259,0,0,0,0,0,0,0,0,0,0,0,0,-0.35146,-0.19158,-0.3186,-0.55793,-0.4072,-0.41797,0.22976,0.057666,0.021777
1319.5,0.18398,0.12527,-0.2937,-0.34717,-0.15125,-0.3553,-0.16604,-0.2062,-0.23616,-0.26997,0,0,0,0,0,0,0,0,0,0,0,0,-0.39502,-0.30098,-0.27061,-0.47263,-0.41787,-0.36643,0.2502,0.20159,-0.047705
1319.6,0.030371,-0.018921,-0.23298,-0.31411,-0.34399,-0.17593,-0.29163,-0.25764,-0.12297,-0.19165,0,0,0,0,0,0,0,0,0,0,0,0,-0.17239,-0.42952,-0.39456,-0.43562,-0.38596,-0.43704,0.44592,-0.061987,0.097412
1319.7,0.057251,0.045068,-0.27529,-0.38372,-0.12512,-0.36077,-0.16406,-0.3094,-0.16211,-0.086597,0,0,0,0,0,0,0,0,0,0,0,0,-0.38782,-0.21343,-0.4019,-0.42048,-0.55251,-0.26033,0.24714,-0.041016,0.099585
